"id","Background","Background percent","Body","Body percent","Extra color","Extra color percent","Peg count","Peg count percent","Peg layout","Peg layout percent","Peg scaling","Peg scaling percent","Peg style","Peg style percent","Size","Size percent","Wrap orientation","Wrap orientation percent","Wrap style","Wrap style percent","rarity","rank","id again"
896,"White",80.2,"White",52,"Red",12.3,"16",13.7,"4x4 grid",21.7,"Bigger near center",12.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.006709979166888111433431",415,896
897,"White",80.2,"White",52,"Red",12.3,"16",13.7,"4x4 grid",21.7,"Bigger near center",12.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.006709979166888111433431",414,897
898,"White",80.2,"Black",40.2,"N/A",84.5,"5",6.4,"3x3 grid",24.5,"Bigger near center",12.4,"Bullseye",7.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.001523985260730640039356",241,898
899,"White",80.2,"White",52,"N/A",84.5,"9",14.6,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.338470516723277103920964",991,899
900,"White",80.2,"White",52,"N/A",84.5,"8",5.5,"Tiled 3,2",3.3,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.017174279783414819755549",556,900
901,"White",80.2,"Black",40.2,"Red",12.3,"9",14.6,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.038088332202774605184104",683,901
902,"Black",1.6,"Black",40.2,"N/A",84.5,"10",3.3,"4x4 grid",21.7,"Smaller near center",10.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.000143630317323224451515",75,902
903,"White",80.2,"White",52,"N/A",84.5,"4",3.6,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.085144513546826880445728",831,903
904,"White",80.2,"White",52,"N/A",84.5,"15",2.9,"Tiled 4,5",2.4,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.006585839520251632155101",409,904
905,"White",80.2,"White",52,"Red",12.3,"16",13.7,"4x4 grid",21.7,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.041775031587400174304392",707,905
906,"White",80.2,"White",52,"N/A",84.5,"15",2.9,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.066069053368989022478885",804,906
907,"White",80.2,"Black",40.2,"N/A",84.5,"33",0.2,"Tiled 5,6",0.2,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Weave",49.5,"0.000007872166090971181943",11,907
908,"White",80.2,"Black",40.2,"N/A",84.5,"5",6.4,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.114701915888520480923951",850,908
909,"White",80.2,"White",52,"N/A",84.5,"6",5.6,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.132447021072841786271113",876,909
910,"White",80.2,"Black",40.2,"N/A",84.5,"16",13.7,"4x4 grid",21.7,"Smaller near center",10.4,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Weave",49.5,"0.007881894130415205076967",442,910
911,"Red",5.4,"Black",40.2,"N/A",84.5,"5",6.4,"3x3 grid",24.5,"Uniform",77.2,"Bullseye",7.5,"Normal",96.4,"Off-center",21.2,"Loop",50.5,"0.000171872113258841782398",83,911
912,"Beige",4.7,"White",52,"N/A",84.5,"5",6.4,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.008870694678195317761649",464,912
913,"White",80.2,"White",52,"Red",12.3,"7",3.3,"Tiled 2,3",2.3,"Smaller near center",10.4,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Weave",49.5,"0.000037889403230211457746",28,913
914,"White",80.2,"Black",40.2,"N/A",84.5,"16",13.7,"4x4 grid",21.7,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Weave",49.5,"0.058507906429620545885051",784,914
915,"White",80.2,"Black",40.2,"N/A",84.5,"16",13.7,"Tiled 5,4",3,"Uniform",77.2,"Bullseye",7.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.002437732044445423650048",286,915
916,"White",80.2,"White",52,"N/A",84.5,"10",3.3,"4x4 grid",21.7,"Smaller near center",10.4,"Solid",92.5,"smol boi",3.6,"Off-center",21.2,"Weave",49.5,"0.000091712118866349453899",55,916
917,"White",80.2,"White",52,"N/A",84.5,"13",2.6,"Tiled 5,4",3,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.007380682220971656291864",431,917
918,"Blue",1.1,"Blue",0.6,"Blue",2.8,"16",13.7,"4x4 grid",21.7,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Loop",50.5,"0.000000404897946247276333",4,918
919,"White",80.2,"White",52,"N/A",84.5,"15",2.9,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Weave",49.5,"0.017422944314574324159439",560,919
920,"White",80.2,"Black",40.2,"N/A",84.5,"13",2.6,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.045792688714368257052456",731,920
921,"White",80.2,"White",52,"N/A",84.5,"14",5.2,"Tiled 3,4",2.9,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.014269318960545200256074",535,921
922,"White",80.2,"White",52,"N/A",84.5,"8",5.5,"Tiled 3,2",3.3,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.017521234930554512032597",563,922
923,"White",80.2,"Black",40.2,"N/A",84.5,"20",0.9,"Recursive grid",13.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.008887935446718904508590",465,923
924,"Red",5.4,"White",52,"N/A",84.5,"16",13.7,"4x4 grid",21.7,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.019323588298897773768426",575,924
925,"Red",5.4,"Black",40.2,"N/A",84.5,"16",13.7,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.016246609970693284830112",552,925
926,"White",80.2,"White",52,"N/A",84.5,"23",2.1,"Tiled 5,4",3,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.006081750967630490840865",402,926
927,"White",80.2,"White",52,"N/A",84.5,"15",2.9,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.064760755282474380400970",799,927
928,"Red",5.4,"Black",40.2,"N/A",84.5,"5",6.4,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.007723071643366712091261",439,928
929,"White",80.2,"White",52,"N/A",84.5,"4",3.6,"Recursive grid",13.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Loop",50.5,"0.012622169158345519779374",518,929
930,"White",80.2,"Black",40.2,"Red",12.3,"9",14.6,"3x3 grid",24.5,"Smaller near center",10.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.005131070659441139443502",371,930
931,"White",80.2,"Black",40.2,"N/A",84.5,"14",5.2,"Tiled 4,3",2.3,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.008925693562970083913544",466,931
932,"White",80.2,"Black",40.2,"N/A",84.5,"16",13.7,"4x4 grid",21.7,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Weave",49.5,"0.058507906429620545885051",785,932
933,"Beige",4.7,"White",52,"N/A",84.5,"16",13.7,"Recursive grid",13.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Loop",50.5,"0.002814981546501342697664",300,933
934,"White",80.2,"White",52,"N/A",84.5,"9",14.6,"4x4 grid",21.7,"Smaller near center",10.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.040385971351437663368067",692,934
935,"White",80.2,"Black",40.2,"N/A",84.5,"9",14.6,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.266949881895852725310903",957,935
936,"White",80.2,"White",52,"N/A",84.5,"6",5.6,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.129824307784270648324920",870,936
937,"Red",5.4,"White",52,"N/A",84.5,"22",1.7,"Tiled 4,5",2.4,"Smaller near center",10.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.000035018496653971179866",25,937
938,"White",80.2,"White",52,"N/A",84.5,"10",3.3,"4x4 grid",21.7,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.067760340236382096690271",807,938
939,"White",80.2,"White",52,"N/A",84.5,"9",14.6,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.338470516723277103920964",987,939
940,"White",80.2,"Black",40.2,"N/A",84.5,"14",5.2,"Tiled 3,4",2.9,"Smaller near center",10.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.001486079332160407211194",239,940
941,"Yellow",6.8,"Black",40.2,"N/A",84.5,"22",1.7,"Recursive grid",13.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Weave",49.5,"0.000382958304288330076207",134,941
942,"White",80.2,"White",52,"N/A",84.5,"16",13.7,"4x4 grid",21.7,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.286991070661407610131732",975,942
943,"Beige",4.7,"Black",40.2,"N/A",84.5,"9",14.6,"3x3 grid",24.5,"Bigger near center",12.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.002463039792806463908204",289,943
944,"White",80.2,"White",52,"N/A",84.5,"9",14.6,"3x3 grid",24.5,"Uniform",77.2,"Bullseye",7.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.027443555409995445265592",612,944
945,"White",80.2,"Black",40.2,"Blue",2.8,"16",13.7,"4x4 grid",21.7,"Uniform",77.2,"Solid",92.5,"smol boi",3.6,"Off-center",21.2,"Weave",49.5,"0.000072400463651277362958",48,945
946,"White",80.2,"White",52,"N/A",84.5,"25",11.6,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.259043021129897521603880",924,946
947,"White",80.2,"White",52,"N/A",84.5,"4",3.6,"3x3 grid",24.5,"Bigger near center",12.4,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Loop",50.5,"0.003679346565251745589109",332,947
948,"White",80.2,"White",52,"N/A",84.5,"9",14.6,"4x4 grid",21.7,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.305844498661062169642122",978,948
949,"White",80.2,"White",52,"N/A",84.5,"3",0.4,"Recursive grid",13.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.005109703076057301243673",367,949
950,"White",80.2,"Black",40.2,"N/A",84.5,"19",1.4,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.024169332276509671031395",599,950
951,"White",80.2,"White",52,"N/A",84.5,"4",3.6,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.085144513546826880445728",832,951
952,"Beige",4.7,"Yellow",5.4,"N/A",84.5,"13",2.6,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.000353346798750795365249",130,952
953,"White",80.2,"White",52,"N/A",84.5,"6",5.6,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Weave",49.5,"0.034927351840438304597658",658,953
954,"White",80.2,"White",52,"N/A",84.5,"9",14.6,"4x4 grid",21.7,"Smaller near center",10.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.041201849560557612939249",698,954
955,"White",80.2,"White",52,"N/A",84.5,"37",0.2,"Recursive grid",13.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.002554851538028650621837",294,955
956,"Red",5.4,"Yellow",5.4,"N/A",84.5,"11",2.5,"4x4 grid",21.7,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Loop",50.5,"0.000098516115025931965798",58,956
957,"White",80.2,"Red",1.8,"N/A",84.5,"6",5.6,"3x3 grid",24.5,"Smaller near center",10.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.000605398326455148226045",157,957
958,"Red",5.4,"Yellow",5.4,"N/A",84.5,"16",13.7,"4x4 grid",21.7,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Weave",49.5,"0.000529177848751173976471",149,958
959,"White",80.2,"Black",40.2,"Red",12.3,"25",11.6,"5x5 grid",23.6,"Uniform",77.2,"Bullseye",7.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.002411285964558327298002",285,959
960,"White",80.2,"Black",40.2,"N/A",84.5,"23",2.1,"Recursive grid",13.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.021157475962391456697498",578,960
961,"White",80.2,"Red",1.8,"N/A",84.5,"23",2.1,"Recursive grid",13.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.000928590270552721256531",188,961
962,"Yellow",6.8,"Black",40.2,"N/A",84.5,"15",2.9,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.004244916570117302813403",352,962
963,"White",80.2,"Red",1.8,"N/A",84.5,"17",2.6,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Loop",50.5,"0.000551635540994359742720",153,963
964,"White",80.2,"Yellow",5.4,"N/A",84.5,"25",11.6,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.027444068322503137324908",614,964
965,"White",80.2,"White",52,"N/A",84.5,"12",3.2,"Recursive grid",13.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.041703435206609081042917",704,965
966,"White",80.2,"White",52,"Red",12.3,"16",13.7,"4x4 grid",21.7,"Bigger near center",12.4,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Weave",49.5,"0.001769475834983259571881",253,966
967,"White",80.2,"White",52,"N/A",84.5,"7",3.3,"Recursive grid",13.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.042155050377472740030793",715,967
968,"White",80.2,"White",52,"N/A",84.5,"25",11.6,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.264276213475956089915542",946,968
969,"White",80.2,"Black",40.2,"N/A",84.5,"7",3.3,"Recursive grid",13.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Weave",49.5,"0.008767624983819154518838",460,969
970,"White",80.2,"Black",40.2,"N/A",84.5,"25",11.6,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.204305841956412187476744",904,970
971,"White",80.2,"Black",40.2,"N/A",84.5,"14",5.2,"Tiled 4,3",2.3,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Weave",49.5,"0.002353777661200383113094",283,971
972,"White",80.2,"Black",40.2,"N/A",84.5,"6",5.6,"3x3 grid",24.5,"Uniform",77.2,"Bullseye",7.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.008137635924523411654063",446,972
973,"White",80.2,"Black",40.2,"Red",12.3,"23",2.1,"Tiled 5,4",3,"Uniform",77.2,"Solid",92.5,"smol boi",3.6,"Balanced",78.8,"Weave",49.5,"0.000025051805575470308276",23,973
974,"Beige",4.7,"Black",40.2,"N/A",84.5,"16",13.7,"Recursive grid",13.5,"Bigger near center",12.4,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Loop",50.5,"0.000349544639622356842143",127,974
975,"White",80.2,"White",52,"N/A",84.5,"19",1.4,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.031895405074684350654746",649,975
976,"Yellow",6.8,"White",52,"N/A",84.5,"16",13.7,"4x4 grid",21.7,"Uniform",77.2,"Bullseye",7.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.001972978985473045846627",267,976
977,"White",80.2,"Black",40.2,"Red",12.3,"14",5.2,"Tiled 4,3",2.3,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.001299242968337657386235",225,977
978,"White",80.2,"White",52,"Red",12.3,"25",11.6,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.038468608588807809423038",687,978
979,"White",80.2,"White",52,"N/A",84.5,"16",13.7,"5x5 grid",23.6,"Bigger near center",12.4,"Solid",92.5,"smol boi",3.6,"Off-center",21.2,"Weave",49.5,"0.000493712325538929355621",146,979
980,"White",80.2,"Black",40.2,"N/A",84.5,"16",13.7,"4x4 grid",21.7,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.221866173857472842589900",913,980
981,"Yellow",6.8,"White",52,"N/A",84.5,"11",2.5,"4x4 grid",21.7,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Weave",49.5,"0.001170970177865984654733",213,981
982,"White",80.2,"Black",40.2,"N/A",84.5,"15",2.9,"Tiled 5,4",3,"Bigger near center",12.4,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Loop",50.5,"0.000280571835803930047862",112,982
983,"White",80.2,"White",52,"N/A",84.5,"5",6.4,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.151368024083247787459072",892,983
984,"White",80.2,"White",52,"N/A",84.5,"25",11.6,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.259043021129897521603880",925,984
985,"White",80.2,"Black",40.2,"N/A",84.5,"18",2.4,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.042270174197878387922778",720,985
986,"White",80.2,"White",52,"Red",12.3,"15",2.9,"Recursive grid",13.5,"Bigger near center",12.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.000866136733974902980199",185,986
987,"Yellow",6.8,"Black",40.2,"N/A",84.5,"5",6.4,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.009725349476832160014461",480,987
988,"White",80.2,"White",52,"N/A",84.5,"25",11.6,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.264276213475956089915542",947,988
989,"Black",1.6,"Black",40.2,"N/A",84.5,"11",2.5,"4x4 grid",21.7,"Smaller near center",10.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.000106656176230117145497",62,989
990,"White",80.2,"Black",40.2,"N/A",84.5,"18",2.4,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.042270174197878387922778",717,990
991,"White",80.2,"Black",40.2,"N/A",84.5,"25",11.6,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.204305841956412187476744",901,991
992,"White",80.2,"Black",40.2,"Red",12.3,"16",13.7,"4x4 grid",21.7,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Weave",49.5,"0.008516535492122280850968",451,992
993,"White",80.2,"Black",40.2,"Red",12.3,"23",2.1,"Tiled 5,4",3,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Weave",49.5,"0.000180477559286791968719",85,993
994,"White",80.2,"Black",40.2,"Blue",2.8,"7",3.3,"Tiled 2,3",2.3,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Weave",49.5,"0.000049496826557786843467",32,994
995,"White",80.2,"White",52,"N/A",84.5,"16",13.7,"4x4 grid",21.7,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.286991070661407610131732",968,995
996,"White",80.2,"Yellow",5.4,"N/A",84.5,"14",5.2,"Tiled 3,4",2.9,"Bigger near center",12.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.000238011557791477390035",100,996
997,"Beige",4.7,"White",52,"N/A",84.5,"6",5.6,"Recursive grid",13.5,"Bigger near center",12.4,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Loop",50.5,"0.000184819332276628351753",88,997
998,"White",80.2,"White",52,"Blue",2.8,"25",11.6,"5x5 grid",23.6,"Uniform",77.2,"Bullseye",7.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.000695973573481893171069",170,998
999,"White",80.2,"Red",1.8,"N/A",84.5,"41",0.2,"Recursive grid",13.5,"Bigger near center",12.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.000014204933820446263978",16,999
